Дата;Время начала;Время окончания;Ср. скор. отв.;Ср. время разговора
06.03.2017;6:30;7:00;5;67
06.03.2017;7:00;7:30;6;115
06.03.2017;7:30;8:00;12;102
06.03.2017;8:00;8:30;16;122
06.03.2017;8:30;9:00;106;136
06.03.2017;9:00;9:30;22;99
06.03.2017;9:30;10:00;27;127
06.03.2017;10:00;10:30;25;133
06.03.2017;10:30;11:00;26;134
06.03.2017;11:00;11:30;161;131
06.03.2017;11:30;12:00;97;133
06.03.2017;12:00;12:30;60;143
06.03.2017;12:30;13:00;97;131
06.03.2017;13:00;13:30;34;140
06.03.2017;13:30;14:00;24;130
06.03.2017;14:00;14:30;121;124
06.03.2017;14:30;15:00;185;144
06.03.2017;15:00;15:30;47;133
06.03.2017;15:30;16:00;184;175
06.03.2017;16:00;16:30;120;138
06.03.2017;16:30;17:00;117;113
06.03.2017;17:00;17:30;141;150
06.03.2017;17:30;18:00;212;152
06.03.2017;18:00;18:30;145;152
06.03.2017;18:30;19:00;22;133
06.03.2017;19:00;19:30;39;145
06.03.2017;19:30;20:00;19;121
06.03.2017;20:00;20:30;41;146
06.03.2017;20:30;21:00;185;155
06.03.2017;21:00;21:30;117;129
06.03.2017;21:30;22:00;72;173
06.03.2017;22:00;22:30;24;187
06.03.2017;22:30;23:00;22;239
06.03.2017;23:00;23:30;7;91
06.03.2017;23:30;0:00;7;118
06.03.2017;0:00;0:30;0;0
06.03.2017;0:30;1:00;0;0
06.03.2017;1:00;1:30;0;0
06.03.2017;1:30;2:00;0;0
06.03.2017;2:00;2:30;0;0
06.03.2017;2:30;3:00;0;0
06.03.2017;3:00;3:30;0;0
06.03.2017;3:30;4:00;0;0
06.03.2017;4:00;4:30;0;0
06.03.2017;4:30;5:00;0;0
06.03.2017;5:00;5:30;0;0
06.03.2017;5:30;6:00;0;0
06.03.2017;6:00;6:30;0;0
06.03.2017;6:30;7:00;0;0
06.03.2017;7:00;7:30;0;0
06.03.2017;7:30;8:00;0;0
06.03.2017;8:00;8:30;4;93
06.03.2017;8:30;9:00;0;0
06.03.2017;9:00;9:30;5;107
06.03.2017;9:30;10:00;2;179
06.03.2017;10:00;10:30;4;117
06.03.2017;10:30;11:00;49;93
06.03.2017;11:00;11:30;22;141
06.03.2017;11:30;12:00;10;175
06.03.2017;12:00;12:30;20;96
06.03.2017;12:30;13:00;10;111
06.03.2017;13:00;13:30;34;102
06.03.2017;13:30;14:00;20;142
06.03.2017;14:00;14:30;31;732
06.03.2017;14:30;15:00;9;215
06.03.2017;15:00;15:30;23;214
06.03.2017;15:30;16:00;15;244
06.03.2017;16:00;16:30;42;80
06.03.2017;16:30;17:00;43;81
06.03.2017;17:00;17:30;55;75
06.03.2017;17:30;18:00;39;86
06.03.2017;18:00;18:30;0;0
06.03.2017;18:30;19:00;0;0
06.03.2017;19:00;19:30;38;156
06.03.2017;19:30;20:00;5;167
06.03.2017;20:00;20:30;0;0
06.03.2017;20:30;21:00;0;0
06.03.2017;21:00;21:30;0;0
06.03.2017;21:30;22:00;0;0
06.03.2017;22:00;22:30;0;0
06.03.2017;22:30;23:00;4;85
06.03.2017;23:00;23:30;0;0
06.03.2017;23:30;0:00;0;0
06.03.2017;0:00;0:30;0;0
06.03.2017;0:30;1:00;0;0
06.03.2017;1:00;1:30;0;0
06.03.2017;1:30;2:00;0;0
06.03.2017;2:00;2:30;0;0
06.03.2017;2:30;3:00;0;0
06.03.2017;3:00;3:30;0;0
06.03.2017;3:30;4:00;0;0
06.03.2017;4:00;4:30;0;0
06.03.2017;4:30;5:00;0;0
06.03.2017;5:00;5:30;0;0
06.03.2017;5:30;6:00;0;0
06.03.2017;6:00;6:30;6;57
06.03.2017;6:30;7:00;0;0
06.03.2017;7:00;7:30;0;0
06.03.2017;7:30;8:00;0;0
06.03.2017;8:00;8:30;4;40
06.03.2017;8:30;9:00;2;21
06.03.2017;9:00;9:30;2;38
06.03.2017;9:30;10:00;8;19
06.03.2017;10:00;10:30;111;34
06.03.2017;10:30;11:00;302;79
06.03.2017;11:00;11:30;3;97
06.03.2017;11:30;12:00;0;0
06.03.2017;12:00;12:30;11;63
06.03.2017;12:30;13:00;0;0
06.03.2017;13:00;13:30;7;42
06.03.2017;13:30;14:00;18;88
06.03.2017;14:00;14:30;0;0
06.03.2017;14:30;15:00;0;0
06.03.2017;15:00;15:30;26;19
06.03.2017;15:30;16:00;0;0
06.03.2017;16:00;16:30;0;0
06.03.2017;16:30;17:00;276;118
06.03.2017;17:00;17:30;0;0
06.03.2017;17:30;18:00;0;0
06.03.2017;18:00;18:30;12;53
06.03.2017;18:30;19:00;0;0
06.03.2017;19:00;19:30;0;0
06.03.2017;19:30;20:00;0;0
06.03.2017;20:00;20:30;9;103
06.03.2017;20:30;21:00;0;0
06.03.2017;21:00;21:30;0;0
06.03.2017;21:30;22:00;0;0
06.03.2017;22:00;22:30;0;0
06.03.2017;22:30;23:00;6;9
06.03.2017;23:00;23:30;0;0
06.03.2017;23:30;0:00;0;0
07.03.2017;0:00;0:30;0;0
07.03.2017;0:30;1:00;0;0
07.03.2017;1:00;1:30;0;0
07.03.2017;1:30;2:00;0;0
07.03.2017;2:00;2:30;0;0
07.03.2017;2:30;3:00;0;0
07.03.2017;3:00;3:30;0;0
07.03.2017;3:30;4:00;0;0
07.03.2017;4:00;4:30;0;0
07.03.2017;4:30;5:00;0;0
07.03.2017;5:00;5:30;0;0
07.03.2017;5:30;6:00;0;0
07.03.2017;6:00;6:30;0;0
07.03.2017;6:30;7:00;0;0
07.03.2017;7:00;7:30;0;0
07.03.2017;7:30;8:00;0;0
07.03.2017;8:00;8:30;181;78
07.03.2017;8:30;9:00;0;0
07.03.2017;9:00;9:30;0;0
07.03.2017;9:30;10:00;0;0
07.03.2017;10:00;10:30;0;0
07.03.2017;10:30;11:00;0;0
07.03.2017;11:00;11:30;1283;118
07.03.2017;11:30;12:00;0;0
07.03.2017;12:00;12:30;0;0
07.03.2017;12:30;13:00;0;0
07.03.2017;13:00;13:30;0;0
07.03.2017;13:30;14:00;0;0
07.03.2017;14:00;14:30;0;0
07.03.2017;14:30;15:00;0;0
07.03.2017;15:00;15:30;0;0
07.03.2017;15:30;16:00;0;0
07.03.2017;16:00;16:30;11;25
07.03.2017;16:30;17:00;0;0
07.03.2017;17:00;17:30;0;0
07.03.2017;17:30;18:00;0;0
07.03.2017;18:00;18:30;0;0
07.03.2017;18:30;19:00;0;0
07.03.2017;19:00;19:30;41;43
07.03.2017;19:30;20:00;0;0
07.03.2017;20:00;20:30;0;0
07.03.2017;20:30;21:00;0;0
07.03.2017;21:00;21:30;0;0
07.03.2017;21:30;22:00;0;0
07.03.2017;22:00;22:30;0;0
07.03.2017;22:30;23:00;0;0
07.03.2017;23:00;23:30;0;0
07.03.2017;23:30;0:00;0;0
07.03.2017;0:00;0:30;0;0
07.03.2017;0:30;1:00;0;0
07.03.2017;1:00;1:30;0;0
07.03.2017;1:30;2:00;0;0
07.03.2017;2:00;2:30;0;0
07.03.2017;2:30;3:00;0;0
07.03.2017;3:00;3:30;0;0
07.03.2017;3:30;4:00;0;0
07.03.2017;4:00;4:30;0;0
07.03.2017;4:30;5:00;0;0
07.03.2017;5:00;5:30;6;235
07.03.2017;5:30;6:00;0;0
07.03.2017;6:00;6:30;0;0
07.03.2017;6:30;7:00;0;0
07.03.2017;7:00;7:30;0;0
07.03.2017;7:30;8:00;0;0
07.03.2017;8:00;8:30;0;0
07.03.2017;8:30;9:00;5;49
07.03.2017;9:00;9:30;0;0
07.03.2017;9:30;10:00;109;48
07.03.2017;10:00;10:30;58;89
07.03.2017;10:30;11:00;11;31
07.03.2017;11:00;11:30;12;77
07.03.2017;11:30;12:00;10;100
07.03.2017;12:00;12:30;43;65
07.03.2017;12:30;13:00;30;86
07.03.2017;13:00;13:30;18;163
07.03.2017;13:30;14:00;6;0
07.03.2017;14:00;14:30;8;85
07.03.2017;14:30;15:00;32;106
07.03.2017;15:00;15:30;23;176
07.03.2017;15:30;16:00;14;183
07.03.2017;16:00;16:30;22;141
07.03.2017;16:30;17:00;39;63
07.03.2017;17:00;17:30;117;113
07.03.2017;17:30;18:00;51;82
07.03.2017;18:00;18:30;0;0
07.03.2017;18:30;19:00;0;0
07.03.2017;19:00;19:30;0;0
07.03.2017;19:30;20:00;0;0
07.03.2017;20:00;20:30;0;0
07.03.2017;20:30;21:00;0;0
07.03.2017;21:00;21:30;0;0
07.03.2017;21:30;22:00;3;67
07.03.2017;22:00;22:30;7;549
07.03.2017;22:30;23:00;0;0
07.03.2017;23:00;23:30;0;0
07.03.2017;23:30;0:00;0;0
07.03.2017;0:00;0:30;6;301
07.03.2017;0:30;1:00;7;237
07.03.2017;1:00;1:30;7;45
07.03.2017;1:30;2:00;15;145
07.03.2017;2:00;2:30;5;121
07.03.2017;2:30;3:00;0;0
07.03.2017;3:00;3:30;0;0
07.03.2017;3:30;4:00;0;0
07.03.2017;4:00;4:30;0;0
07.03.2017;4:30;5:00;0;0
07.03.2017;5:00;5:30;16;102
07.03.2017;5:30;6:00;15;245
07.03.2017;6:00;6:30;8;89
07.03.2017;6:30;7:00;7;92
07.03.2017;7:00;7:30;30;102
07.03.2017;7:30;8:00;100;112
07.03.2017;8:00;8:30;40;119
07.03.2017;8:30;9:00;9;111
07.03.2017;9:00;9:30;257;139
07.03.2017;9:30;10:00;590;151
07.03.2017;10:00;10:30;425;97
07.03.2017;10:30;11:00;559;112
07.03.2017;11:00;11:30;182;111
07.03.2017;11:30;12:00;322;157
07.03.2017;12:00;12:30;145;124
07.03.2017;12:30;13:00;150;132
07.03.2017;13:00;13:30;336;155
07.03.2017;13:30;14:00;307;125
07.03.2017;14:00;14:30;228;127
07.03.2017;14:30;15:00;109;124
07.03.2017;15:00;15:30;128;131
07.03.2017;15:30;16:00;245;168
07.03.2017;16:00;16:30;102;127
07.03.2017;16:30;17:00;217;89
07.03.2017;17:00;17:30;911;153
07.03.2017;17:30;18:00;447;101
07.03.2017;18:00;18:30;134;111
07.03.2017;18:30;19:00;149;139
07.03.2017;19:00;19:30;405;181
07.03.2017;19:30;20:00;9;95
07.03.2017;20:00;20:30;31;146
07.03.2017;20:30;21:00;72;180
07.03.2017;21:00;21:30;136;177
07.03.2017;21:30;22:00;57;198
07.03.2017;22:00;22:30;48;125
07.03.2017;22:30;23:00;72;308
07.03.2017;23:00;23:30;7;161
07.03.2017;23:30;0:00;5;169
08.03.2017;0:00;0:30;7;152
08.03.2017;0:30;1:00;8;271
08.03.2017;1:00;1:30;9;92
08.03.2017;1:30;2:00;0;0
08.03.2017;2:00;2:30;5;129
08.03.2017;2:30;3:00;0;0
08.03.2017;3:00;3:30;0;0
08.03.2017;3:30;4:00;10;198
08.03.2017;4:00;4:30;0;0
08.03.2017;4:30;5:00;9;19
08.03.2017;5:00;5:30;14;92
08.03.2017;5:30;6:00;7;49
08.03.2017;6:00;6:30;6;108
08.03.2017;6:30;7:00;6;188
08.03.2017;7:00;7:30;5;70
08.03.2017;7:30;8:00;11;107
08.03.2017;8:00;8:30;6;48
08.03.2017;8:30;9:00;11;70
08.03.2017;9:00;9:30;8;83
08.03.2017;9:30;10:00;12;119
08.03.2017;10:00;10:30;22;117
08.03.2017;10:30;11:00;6;86
08.03.2017;11:00;11:30;44;102
08.03.2017;11:30;12:00;7;116
08.03.2017;12:00;12:30;9;97
08.03.2017;12:30;13:00;7;91
08.03.2017;13:00;13:30;13;95
08.03.2017;13:30;14:00;7;118
08.03.2017;14:00;14:30;8;107
08.03.2017;14:30;15:00;7;98
08.03.2017;15:00;15:30;8;96
08.03.2017;15:30;16:00;8;88
08.03.2017;16:00;16:30;7;71
08.03.2017;16:30;17:00;9;96
08.03.2017;17:00;17:30;9;144
08.03.2017;17:30;18:00;9;82
08.03.2017;18:00;18:30;9;97
08.03.2017;18:30;19:00;8;190
08.03.2017;19:00;19:30;8;178
08.03.2017;19:30;20:00;11;110
08.03.2017;20:00;20:30;27;106
08.03.2017;20:30;21:00;15;112
08.03.2017;21:00;21:30;25;167
08.03.2017;21:30;22:00;14;130
08.03.2017;22:00;22:30;12;162
08.03.2017;22:30;23:00;14;96
08.03.2017;23:00;23:30;6;158
08.03.2017;23:30;0:00;8;83
08.03.2017;0:00;0:30;0;0
08.03.2017;0:30;1:00;0;0
08.03.2017;1:00;1:30;0;0
08.03.2017;1:30;2:00;0;0
08.03.2017;2:00;2:30;0;0
08.03.2017;2:30;3:00;0;0
08.03.2017;3:00;3:30;0;0
08.03.2017;3:30;4:00;0;0
08.03.2017;4:00;4:30;0;0
08.03.2017;4:30;5:00;0;0
08.03.2017;5:00;5:30;0;0
08.03.2017;5:30;6:00;0;0
08.03.2017;6:00;6:30;0;0
08.03.2017;6:30;7:00;0;0
08.03.2017;7:00;7:30;0;0
08.03.2017;7:30;8:00;0;0
08.03.2017;8:00;8:30;0;0
08.03.2017;8:30;9:00;0;0
08.03.2017;9:00;9:30;0;0
08.03.2017;9:30;10:00;5;206
08.03.2017;10:00;10:30;12;45
08.03.2017;10:30;11:00;9;103
08.03.2017;11:00;11:30;0;0
08.03.2017;11:30;12:00;4;153
08.03.2017;12:00;12:30;0;0
08.03.2017;12:30;13:00;7;55
08.03.2017;13:00;13:30;26;149
08.03.2017;13:30;14:00;0;0
08.03.2017;14:00;14:30;6;143
08.03.2017;14:30;15:00;0;0
08.03.2017;15:00;15:30;0;0
08.03.2017;15:30;16:00;0;0
08.03.2017;16:00;16:30;0;0
08.03.2017;16:30;17:00;0;0
08.03.2017;17:00;17:30;0;0
08.03.2017;17:30;18:00;13;20
08.03.2017;18:00;18:30;0;0
08.03.2017;18:30;19:00;7;145
08.03.2017;19:00;19:30;10;155
08.03.2017;19:30;20:00;0;0
08.03.2017;20:00;20:30;7;138
08.03.2017;20:30;21:00;0;0
08.03.2017;21:00;21:30;0;0
08.03.2017;21:30;22:00;0;0
08.03.2017;22:00;22:30;0;0
08.03.2017;22:30;23:00;0;0
08.03.2017;23:00;23:30;0;0
08.03.2017;23:30;0:00;0;0
08.03.2017;0:00;0:30;0;0
08.03.2017;0:30;1:00;0;0
08.03.2017;1:00;1:30;0;0
08.03.2017;1:30;2:00;0;0
08.03.2017;2:00;2:30;0;0
08.03.2017;2:30;3:00;0;0
08.03.2017;3:00;3:30;0;0
08.03.2017;3:30;4:00;0;0
08.03.2017;4:00;4:30;0;0
08.03.2017;4:30;5:00;0;0
08.03.2017;5:00;5:30;0;0
08.03.2017;5:30;6:00;0;0
08.03.2017;6:00;6:30;0;0
08.03.2017;6:30;7:00;0;0
08.03.2017;7:00;7:30;0;0
08.03.2017;7:30;8:00;4;51
08.03.2017;8:00;8:30;0;0
08.03.2017;8:30;9:00;0;0
08.03.2017;9:00;9:30;0;0
08.03.2017;9:30;10:00;4;48
08.03.2017;10:00;10:30;0;0
08.03.2017;10:30;11:00;0;0
08.03.2017;11:00;11:30;0;0
08.03.2017;11:30;12:00;8;63
08.03.2017;12:00;12:30;0;0
08.03.2017;12:30;13:00;0;0
08.03.2017;13:00;13:30;0;0
08.03.2017;13:30;14:00;0;0
08.03.2017;14:00;14:30;8;134
08.03.2017;14:30;15:00;0;0
08.03.2017;15:00;15:30;13;54
08.03.2017;15:30;16:00;0;0
08.03.2017;16:00;16:30;0;0
08.03.2017;16:30;17:00;0;0
08.03.2017;17:00;17:30;5;36
08.03.2017;17:30;18:00;0;0
08.03.2017;18:00;18:30;0;0
08.03.2017;18:30;19:00;0;0
08.03.2017;19:00;19:30;0;0
08.03.2017;19:30;20:00;15;73
08.03.2017;20:00;20:30;0;0
08.03.2017;20:30;21:00;0;0
08.03.2017;21:00;21:30;0;0
08.03.2017;21:30;22:00;0;0
08.03.2017;22:00;22:30;0;0
08.03.2017;22:30;23:00;0;0
08.03.2017;23:00;23:30;0;0
08.03.2017;23:30;0:00;0;0
09.03.2017;0:00;0:30;0;0
09.03.2017;0:30;1:00;0;0
09.03.2017;1:00;1:30;0;0
09.03.2017;1:30;2:00;0;0
09.03.2017;2:00;2:30;0;0
09.03.2017;2:30;3:00;0;0
09.03.2017;3:00;3:30;0;0
09.03.2017;3:30;4:00;0;0
09.03.2017;4:00;4:30;0;0
09.03.2017;4:30;5:00;0;0
09.03.2017;5:00;5:30;0;0
09.03.2017;5:30;6:00;0;0
09.03.2017;6:00;6:30;0;0
09.03.2017;6:30;7:00;0;0
09.03.2017;7:00;7:30;0;0
09.03.2017;7:30;8:00;0;0
09.03.2017;8:00;8:30;0;0
09.03.2017;8:30;9:00;5;50
09.03.2017;9:00;9:30;0;0
09.03.2017;9:30;10:00;0;0
09.03.2017;10:00;10:30;0;0
09.03.2017;10:30;11:00;0;0
09.03.2017;11:00;11:30;97;44
09.03.2017;11:30;12:00;63;39
09.03.2017;12:00;12:30;0;0
09.03.2017;12:30;13:00;0;0
09.03.2017;13:00;13:30;0;0
09.03.2017;13:30;14:00;119;27
09.03.2017;14:00;14:30;0;0
09.03.2017;14:30;15:00;660;28
09.03.2017;15:00;15:30;5;53
09.03.2017;15:30;16:00;4;55
09.03.2017;16:00;16:30;27;32
09.03.2017;16:30;17:00;0;0
09.03.2017;17:00;17:30;0;0
09.03.2017;17:30;18:00;0;0
09.03.2017;18:00;18:30;0;0
09.03.2017;18:30;19:00;0;0
09.03.2017;19:00;19:30;0;0
09.03.2017;19:30;20:00;233;102
09.03.2017;20:00;20:30;5;41
09.03.2017;20:30;21:00;82;72
09.03.2017;21:00;21:30;3;47
09.03.2017;21:30;22:00;0;0
09.03.2017;22:00;22:30;0;0
09.03.2017;22:30;23:00;0;0
09.03.2017;23:00;23:30;0;0
09.03.2017;23:30;0:00;0;0
09.03.2017;0:00;0:30;0;0
09.03.2017;0:30;1:00;0;0
09.03.2017;1:00;1:30;0;0
09.03.2017;1:30;2:00;0;0
09.03.2017;2:00;2:30;0;0
09.03.2017;2:30;3:00;0;0
09.03.2017;3:00;3:30;0;0
09.03.2017;3:30;4:00;0;0
09.03.2017;4:00;4:30;0;0
09.03.2017;4:30;5:00;0;0
09.03.2017;5:00;5:30;0;0
09.03.2017;5:30;6:00;0;0
09.03.2017;6:00;6:30;17;89
09.03.2017;6:30;7:00;0;0
09.03.2017;7:00;7:30;0;0
09.03.2017;7:30;8:00;0;0
09.03.2017;8:00;8:30;25;317
09.03.2017;8:30;9:00;8;76
09.03.2017;9:00;9:30;25;84
09.03.2017;9:30;10:00;94;89
09.03.2017;10:00;10:30;56;123
09.03.2017;10:30;11:00;100;125
09.03.2017;11:00;11:30;23;51
09.03.2017;11:30;12:00;9;72
09.03.2017;12:00;12:30;10;203
09.03.2017;12:30;13:00;11;72
09.03.2017;13:00;13:30;27;67
09.03.2017;13:30;14:00;21;57
09.03.2017;14:00;14:30;73;115
09.03.2017;14:30;15:00;23;127
09.03.2017;15:00;15:30;9;57
09.03.2017;15:30;16:00;6;99
09.03.2017;16:00;16:30;10;40
09.03.2017;16:30;17:00;23;340
09.03.2017;17:00;17:30;14;98
09.03.2017;17:30;18:00;28;162
09.03.2017;18:00;18:30;110;215
09.03.2017;18:30;19:00;29;62
09.03.2017;19:00;19:30;0;0
09.03.2017;19:30;20:00;6;67
09.03.2017;20:00;20:30;13;146
09.03.2017;20:30;21:00;64;83
09.03.2017;21:00;21:30;4;43
09.03.2017;21:30;22:00;3;50
09.03.2017;22:00;22:30;0;0
09.03.2017;22:30;23:00;0;0
09.03.2017;23:00;23:30;0;0
09.03.2017;23:30;0:00;0;0
09.03.2017;0:00;0:30;18;115
09.03.2017;0:30;1:00;0;0
09.03.2017;1:00;1:30;0;0
09.03.2017;1:30;2:00;22;139
09.03.2017;2:00;2:30;0;0
09.03.2017;2:30;3:00;0;0
09.03.2017;3:00;3:30;0;0
09.03.2017;3:30;4:00;0;0
09.03.2017;4:00;4:30;0;0
09.03.2017;4:30;5:00;31;121
09.03.2017;5:00;5:30;0;0
09.03.2017;5:30;6:00;16;40
09.03.2017;6:00;6:30;11;161
09.03.2017;6:30;7:00;11;91
09.03.2017;7:00;7:30;9;103
09.03.2017;7:30;8:00;14;94
09.03.2017;8:00;8:30;58;113
09.03.2017;8:30;9:00;52;125
09.03.2017;9:00;9:30;35;107
09.03.2017;9:30;10:00;144;118
09.03.2017;10:00;10:30;263;118
09.03.2017;10:30;11:00;581;118
09.03.2017;11:00;11:30;282;115
09.03.2017;11:30;12:00;28;123
09.03.2017;12:00;12:30;51;106
09.03.2017;12:30;13:00;112;125
09.03.2017;13:00;13:30;199;121
09.03.2017;13:30;14:00;107;129
09.03.2017;14:00;14:30;126;129
09.03.2017;14:30;15:00;90;113
09.03.2017;15:00;15:30;26;114
09.03.2017;15:30;16:00;18;110
09.03.2017;16:00;16:30;84;122
09.03.2017;16:30;17:00;113;110
09.03.2017;17:00;17:30;29;111
09.03.2017;17:30;18:00;223;156
09.03.2017;18:00;18:30;515;196
09.03.2017;18:30;19:00;209;121
09.03.2017;19:00;19:30;104;138
09.03.2017;19:30;20:00;58;133
09.03.2017;20:00;20:30;21;98
09.03.2017;20:30;21:00;45;138
09.03.2017;21:00;21:30;18;113
09.03.2017;21:30;22:00;71;153
09.03.2017;22:00;22:30;5;99
09.03.2017;22:30;23:00;5;307
09.03.2017;23:00;23:30;34;230
09.03.2017;23:30;0:00;8;114
10.03.2017;0:00;0:30;7;126
10.03.2017;0:30;1:00;7;519
10.03.2017;1:00;1:30;0;0
10.03.2017;1:30;2:00;0;0
10.03.2017;2:00;2:30;0;0
10.03.2017;2:30;3:00;0;0
10.03.2017;3:00;3:30;11;136
10.03.2017;3:30;4:00;8;117
10.03.2017;4:00;4:30;0;0
10.03.2017;4:30;5:00;20;180
10.03.2017;5:00;5:30;19;82
10.03.2017;5:30;6:00;13;220
10.03.2017;6:00;6:30;12;66
10.03.2017;6:30;7:00;7;84
10.03.2017;7:00;7:30;9;75
10.03.2017;7:30;8:00;13;100
10.03.2017;8:00;8:30;24;132
10.03.2017;8:30;9:00;54;98
10.03.2017;9:00;9:30;20;110
10.03.2017;9:30;10:00;21;101
10.03.2017;10:00;10:30;41;160
10.03.2017;10:30;11:00;15;135
10.03.2017;11:00;11:30;15;124
10.03.2017;11:30;12:00;55;138
10.03.2017;12:00;12:30;46;120
10.03.2017;12:30;13:00;13;140
10.03.2017;13:00;13:30;11;109
10.03.2017;13:30;14:00;111;168
10.03.2017;14:00;14:30;113;138
10.03.2017;14:30;15:00;7;122
10.03.2017;15:00;15:30;6;120
10.03.2017;15:30;16:00;80;132
10.03.2017;16:00;16:30;52;127
10.03.2017;16:30;17:00;452;154
10.03.2017;17:00;17:30;491;155
10.03.2017;17:30;18:00;686;174
10.03.2017;18:00;18:30;502;151
10.03.2017;18:30;19:00;153;128
10.03.2017;19:00;19:30;14;158
10.03.2017;19:30;20:00;17;155
10.03.2017;20:00;20:30;18;117
10.03.2017;20:30;21:00;62;125
10.03.2017;21:00;21:30;5;90
10.03.2017;21:30;22:00;32;117
10.03.2017;22:00;22:30;5;136
10.03.2017;22:30;23:00;6;176
10.03.2017;23:00;23:30;17;204
10.03.2017;23:30;0:00;4;80
10.03.2017;0:00;0:30;0;0
10.03.2017;0:30;1:00;0;0
10.03.2017;1:00;1:30;0;0
10.03.2017;1:30;2:00;0;0
10.03.2017;2:00;2:30;0;0
10.03.2017;2:30;3:00;0;0
10.03.2017;3:00;3:30;0;0
10.03.2017;3:30;4:00;0;0
10.03.2017;4:00;4:30;0;0
10.03.2017;4:30;5:00;0;0
10.03.2017;5:00;5:30;0;0
10.03.2017;5:30;6:00;0;0
10.03.2017;6:00;6:30;0;0
10.03.2017;6:30;7:00;0;0
10.03.2017;7:00;7:30;0;0
10.03.2017;7:30;8:00;0;0
10.03.2017;8:00;8:30;0;0
10.03.2017;8:30;9:00;7;71
10.03.2017;9:00;9:30;3;26
10.03.2017;9:30;10:00;14;191
10.03.2017;10:00;10:30;8;340
10.03.2017;10:30;11:00;22;30
10.03.2017;11:00;11:30;9;95
10.03.2017;11:30;12:00;12;116
10.03.2017;12:00;12:30;10;77
10.03.2017;12:30;13:00;33;105
10.03.2017;13:00;13:30;11;137
10.03.2017;13:30;14:00;27;87
10.03.2017;14:00;14:30;5;139
10.03.2017;14:30;15:00;14;47
10.03.2017;15:00;15:30;3;129
10.03.2017;15:30;16:00;6;62
10.03.2017;16:00;16:30;21;144
10.03.2017;16:30;17:00;28;111
10.03.2017;17:00;17:30;13;236
10.03.2017;17:30;18:00;74;90
10.03.2017;18:00;18:30;24;201
10.03.2017;18:30;19:00;14;23
10.03.2017;19:00;19:30;18;40
10.03.2017;19:30;20:00;14;94
10.03.2017;20:00;20:30;0;0
10.03.2017;20:30;21:00;0;0
10.03.2017;21:00;21:30;0;0
10.03.2017;21:30;22:00;68;81
10.03.2017;22:00;22:30;0;0
10.03.2017;22:30;23:00;0;0
10.03.2017;23:00;23:30;180;50
10.03.2017;23:30;0:00;0;0
10.03.2017;0:00;0:30;0;0
10.03.2017;0:30;1:00;0;0
10.03.2017;1:00;1:30;0;0
10.03.2017;1:30;2:00;0;0
10.03.2017;2:00;2:30;0;0
10.03.2017;2:30;3:00;0;0
10.03.2017;3:00;3:30;0;0
10.03.2017;3:30;4:00;0;0
10.03.2017;4:00;4:30;0;0
10.03.2017;4:30;5:00;0;0
10.03.2017;5:00;5:30;0;0
10.03.2017;5:30;6:00;0;0
10.03.2017;6:00;6:30;0;0
10.03.2017;6:30;7:00;0;0
10.03.2017;7:00;7:30;0;0
10.03.2017;7:30;8:00;0;0
10.03.2017;8:00;8:30;0;0
10.03.2017;8:30;9:00;0;0
10.03.2017;9:00;9:30;6;43
10.03.2017;9:30;10:00;4;28
10.03.2017;10:00;10:30;46;119
10.03.2017;10:30;11:00;62;22
10.03.2017;11:00;11:30;0;0
10.03.2017;11:30;12:00;62;100
10.03.2017;12:00;12:30;4;24
10.03.2017;12:30;13:00;0;0
10.03.2017;13:00;13:30;0;0
10.03.2017;13:30;14:00;0;0
10.03.2017;14:00;14:30;265;77
10.03.2017;14:30;15:00;18;33
10.03.2017;15:00;15:30;5;26
10.03.2017;15:30;16:00;0;0
10.03.2017;16:00;16:30;0;0
10.03.2017;16:30;17:00;0;0
10.03.2017;17:00;17:30;0;0
10.03.2017;17:30;18:00;0;0
10.03.2017;18:00;18:30;0;0
10.03.2017;18:30;19:00;0;0
10.03.2017;19:00;19:30;7;32
10.03.2017;19:30;20:00;0;0
10.03.2017;20:00;20:30;0;0
10.03.2017;20:30;21:00;2;28
10.03.2017;21:00;21:30;6;58
10.03.2017;21:30;22:00;0;0
10.03.2017;22:00;22:30;0;0
10.03.2017;22:30;23:00;0;0
10.03.2017;23:00;23:30;0;0
10.03.2017;23:30;0:00;6;103
11.03.2017;0:00;0:30;0;0
11.03.2017;0:30;1:00;0;0
11.03.2017;1:00;1:30;0;0
11.03.2017;1:30;2:00;0;0
11.03.2017;2:00;2:30;0;0
11.03.2017;2:30;3:00;0;0
11.03.2017;3:00;3:30;0;0
11.03.2017;3:30;4:00;0;0
11.03.2017;4:00;4:30;0;0
11.03.2017;4:30;5:00;0;0
11.03.2017;5:00;5:30;0;0
11.03.2017;5:30;6:00;0;0
11.03.2017;6:00;6:30;0;0
11.03.2017;6:30;7:00;0;0
11.03.2017;7:00;7:30;0;0
11.03.2017;7:30;8:00;0;0
11.03.2017;8:00;8:30;0;0
11.03.2017;8:30;9:00;5;26
11.03.2017;9:00;9:30;5;18
11.03.2017;9:30;10:00;0;0
11.03.2017;10:00;10:30;0;0
11.03.2017;10:30;11:00;0;0
11.03.2017;11:00;11:30;0;0
11.03.2017;11:30;12:00;0;0
11.03.2017;12:00;12:30;4;30
11.03.2017;12:30;13:00;5;25
11.03.2017;13:00;13:30;0;0
